UTCTIME,UNIXTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT
Apr 17 2021 21:40:38.000 UTC,1618720838.000,9404,34.50404610,-116.94671250,16,3,11,-61,157,0x03,10,13,16,153,3.910
Apr 17 2021 21:40:39.000 UTC,1618720839.000,9340,34.50402010,-116.94669040,16,3,10,-65,138,0x03,5,13,16,152,3.910
Apr 17 2021 21:40:41.000 UTC,1618720841.000,9214,34.50400360,-116.94665580,16,3,0,-65,90,0x03,6,14,16,159,3.909
Apr 17 2021 21:40:42.000 UTC,1618720842.000,9148,34.50399840,-116.94665660,16,3,4,-63,-136,0x03,13,14,16,161,3.911
Apr 17 2021 21:40:43.000 UTC,1618720843.000,9087,34.50397890,-116.94666010,16,3,10,-64,174,0x03,3,14,16,148,3.911
Apr 17 2021 21:40:44.000 UTC,1618720844.000,9023,34.50394530,-116.94664700,16,3,19,-60,149,0x03,9,15,16,155,3.909
Apr 17 2021 21:40:45.000 UTC,1618720845.000,8961,34.50389860,-116.94661910,16,3,17,-63,156,0x03,6,16,16,155,3.909
Apr 17 2021 21:40:46.000 UTC,1618720846.000,8899,34.50386580,-116.94660640,16,3,8,-60,170,0x03,10,16,16,155,3.910
Apr 17 2021 21:40:47.000 UTC,1618720847.000,8838,34.50384880,-116.94661220,16,3,8,-61,-156,0x03,8,14,16,159,3.910
Apr 17 2021 21:40:48.000 UTC,1618720848.000,8775,34.50382240,-116.94663080,16,3,14,-62,-143,0x03,1,12,16,164,3.909
Apr 17 2021 21:40:49.000 UTC,1618720849.000,8713,34.50377860,-116.94666200,16,3,20,-62,-156,0x03,5,11,16,162,3.909
Apr 17 2021 21:40:50.000 UTC,1618720850.000,8651,34.50371500,-116.94668230,16,3,32,-60,-176,0x03,11,14,16,163,3.911
Apr 17 2021 21:40:51.000 UTC,1618720851.000,8587,34.50363730,-116.94667900,16,3,26,-64,-174,0x03,4,14,16,156,3.911
Apr 17 2021 21:40:52.000 UTC,1618720852.000,8525,34.50357930,-116.94666930,16,3,15,-60,171,0x03,5,11,16,153,3.909
Apr 17 2021 21:40:53.000 UTC,1618720853.000,8464,34.50354150,-116.94665890,16,3,15,-62,-175,0x03,5,12,16,162,3.909
Apr 17 2021 21:40:54.000 UTC,1618720854.000,8402,34.50349940,-116.94668130,16,3,21,-61,-152,0x03,1,9,16,165,3.909
Apr 17 2021 21:40:55.000 UTC,1618720855.000,8341,34.50343490,-116.94671110,16,3,27,-60,-165,0x03,5,14,16,163,3.909
Apr 17 2021 21:40:56.000 UTC,1618720856.000,8279,34.50336270,-116.94671370,16,3,25,-61,176,0x03,2,10,16,137,3.909
Apr 17 2021 21:40:57.000 UTC,1618720857.000,8217,34.50330230,-116.94670300,16,3,19,-61,171,0x03,2,11,16,155,3.909
Apr 17 2021 21:40:58.000 UTC,1618720858.000,8154,34.50325310,-116.94670110,16,3,18,-64,-171,0x03,0,7,16,163,3.909
Apr 17 2021 21:40:59.000 UTC,1618720859.000,8089,34.50319870,-116.94671390,16,3,21,-65,-169,0x03,1,10,16,168,3.909
Apr 17 2021 21:41:00.000 UTC,1618720860.000,8022,34.50313530,-116.94672270,16,3,23,-65,-172,0x03,1,12,16,156,3.909
Apr 17 2021 21:41:01.000 UTC,1618720861.000,7958,34.50307310,-116.94673160,16,3,21,-62,-174,0x03,2,10,16,153,3.909
Apr 17 2021 21:41:02.000 UTC,1618720862.000,7895,34.50301330,-116.94673160,16,3,17,-61,177,0x03,9,14,16,158,3.909
Apr 17 2021 21:41:03.000 UTC,1618720863.000,7836,34.50294730,-116.94673110,16,3,23,-54,-176,0x03,6,14,16,157,3.909
Apr 17 2021 21:41:04.000 UTC,1618720864.000,7776,34.50287570,-116.94674270,16,3,24,-60,-168,0x03,6,14,16,160,3.907
Apr 17 2021 21:41:05.000 UTC,1618720865.000,7714,34.50281110,-116.94677670,16,3,24,-61,-154,0x03,0,10,16,163,3.907
Apr 17 2021 21:41:06.000 UTC,1618720866.000,7652,34.50275190,-116.94680860,16,3,22,-61,-160,0x03,2,14,16,165,3.908
Apr 17 2021 21:41:07.000 UTC,1618720867.000,7591,34.50269960,-116.94684420,16,3,19,-60,-151,0x03,2,10,16,154,3.908
Apr 17 2021 21:41:08.000 UTC,1618720868.000,7527,34.50265180,-116.94687010,16,3,20,-65,-163,0x03,4,12,16,158,3.907
Apr 17 2021 21:41:09.000 UTC,1618720869.000,7463,34.50260510,-116.94688940,16,3,15,-63,-156,0x03,4,15,16,154,3.907
Apr 17 2021 21:41:10.000 UTC,1618720870.000,7402,34.50255940,-116.94689100,16,3,21,-57,176,0x03,3,11,16,163,3.909
Apr 17 2021 21:41:11.000 UTC,1618720871.000,7341,34.50249500,-116.94689790,16,3,23,-60,177,0x03,0,12,16,160,3.909
Apr 17 2021 21:41:12.000 UTC,1618720872.000,7281,34.50242500,-116.94692970,16,3,24,-62,-146,0x03,9,15,16,143,3.906
Apr 17 2021 21:41:13.000 UTC,1618720873.000,7220,34.50237800,-116.94698140,16,3,13,-61,-131,0x03,3,14,16,156,3.906
Apr 17 2021 21:41:14.000 UTC,1618720874.000,7159,34.50235640,-116.94699950,16,3,12,-61,-160,0x03,5,12,16,150,3.909
Apr 17 2021 21:41:15.000 UTC,1618720875.000,7098,34.50232220,-116.94700340,16,3,20,-61,-179,0x03,4,12,16,165,3.909
Apr 17 2021 21:41:16.000 UTC,1618720876.000,7034,34.50225890,-116.94700480,16,3,31,-62,-177,0x03,1,11,16,165,3.906
Apr 17 2021 21:41:17.000 UTC,1618720877.000,6971,34.50217930,-116.94703980,16,3,33,-61,-158,0x03,9,15,16,163,3.906
Apr 17 2021 21:41:18.000 UTC,1618720878.000,6912,34.50211260,-116.94707900,16,3,20,-53,-140,0x03,8,15,16,152,3.908
Apr 17 2021 21:41:19.000 UTC,1618720879.000,6851,34.50208020,-116.94710820,16,3,15,-63,-151,0x03,8,15,16,161,3.908
Apr 17 2021 21:41:20.000 UTC,1618720880.000,6791,34.50203680,-116.94710160,15,3,25,-61,176,0x03,10,14,15,163,3.906
Apr 17 2021 21:41:21.000 UTC,1618720881.000,6732,34.50196120,-116.94710140,16,3,33,-57,-173,0x03,0,11,16,161,3.906
Apr 17 2021 21:41:22.000 UTC,1618720882.000,6675,34.50188800,-116.94714740,16,3,33,-58,-148,0x03,1,12,16,164,3.908
Apr 17 2021 21:41:23.000 UTC,1618720883.000,6619,34.50183800,-116.94720370,16,3,15,-58,-138,0x03,6,15,16,155,3.908
Apr 17 2021 21:41:24.000 UTC,1618720884.000,6562,34.50180940,-116.94722550,16,3,16,-55,157,0x03,6,13,16,149,3.906
Apr 17 2021 21:41:25.000 UTC,1618720885.000,6504,34.50174330,-116.94721970,16,3,25,-59,-176,0x03,1,14,16,163,3.906
Apr 17 2021 21:41:26.000 UTC,1618720886.000,6442,34.50167850,-116.94722670,16,3,24,-62,-178,0x03,3,10,16,158,3.908
Apr 17 2021 21:41:27.000 UTC,1618720887.000,6383,34.50160510,-116.94723790,15,3,23,-58,-158,0x03,1,9,15,157,3.908
Apr 17 2021 21:41:28.000 UTC,1618720888.000,6328,34.50156170,-116.94725550,16,3,12,-53,178,0x03,5,13,16,154,3.906
Apr 17 2021 21:41:29.000 UTC,1618720889.000,6273,34.50152600,-116.94723700,16,3,18,-54,148,0x03,6,14,16,157,3.906
Apr 17 2021 21:41:30.000 UTC,1618720890.000,6215,34.50147200,-116.94719670,15,3,24,-57,157,0x03,8,13,15,167,3.908
Apr 17 2021 21:41:31.000 UTC,1618720891.000,6152,34.50140280,-116.94717840,16,3,24,-62,176,0x03,3,14,16,162,3.908
Apr 17 2021 21:41:32.000 UTC,1618720892.000,6085,34.50134280,-116.94717410,15,3,18,-69,-179,0x03,3,10,15,158,3.906
Apr 17 2021 21:41:33.000 UTC,1618720893.000,6015,34.50129910,-116.94717310,16,3,13,-73,174,0x03,4,13,16,157,3.906
Apr 17 2021 21:41:34.000 UTC,1618720894.000,5944,34.50125810,-116.94717070,16,3,15,-69,175,0x03,1,9,15,155,3.906
Apr 17 2021 21:41:35.000 UTC,1618720895.000,5873,34.50121220,-116.94716930,16,3,19,-72,-179,0x03,4,13,16,165,3.906
Apr 17 2021 21:41:36.000 UTC,1618720896.000,5802,34.50116060,-116.94717130,16,3,19,-65,173,0x03,4,12,16,163,3.905
Apr 17 2021 21:41:37.000 UTC,1618720897.000,5739,34.50111100,-116.94718910,16,3,14,-60,-152,0x03,2,10,16,149,3.905
Apr 17 2021 21:41:38.000 UTC,1618720898.000,5680,34.50107580,-116.94721580,15,3,21,-59,-141,0x03,1,7,15,162,3.906
Apr 17 2021 21:41:39.000 UTC,1618720899.000,5617,34.50102640,-116.94726070,15,3,22,-66,-147,0x03,0,14,15,162,3.906
Apr 17 2021 21:41:40.000 UTC,1618720900.000,5550,34.50096810,-116.94728820,15,3,22,-65,-163,0x03,6,15,15,158,3.905
Apr 17 2021 21:41:41.000 UTC,1618720901.000,5485,34.50091990,-116.94729880,16,3,15,-62,174,0x03,7,14,16,157,3.905
Apr 17 2021 21:41:42.000 UTC,1618720902.000,5426,34.50086240,-116.94729450,16,3,22,-58,-179,0x03,7,16,16,167,3.907
Apr 17 2021 21:41:52.000 UTC,1618720912.000,4859,34.50056490,-116.94725080,16,3,10,-52,-74,0x03,3,10,15,128,3.904
Apr 17 2021 21:41:53.000 UTC,1618720913.000,4807,34.50057640,-116.94727850,16,3,8,-54,-61,0x03,6,14,16,157,3.904
Apr 17 2021 21:41:44.000 UTC,1618720904.000,5314,34.50073210,-116.94727840,16,3,21,-54,165,0x03,6,11,15,157,3.905
Apr 17 2021 21:41:45.000 UTC,1618720905.000,5260,34.50067980,-116.94725220,16,3,20,-56,147,0x03,7,13,15,158,3.905
Apr 17 2021 21:41:46.000 UTC,1618720906.000,5202,34.50063810,-116.94721960,16,3,16,-59,148,0x03,5,13,16,156,3.905
Apr 17 2021 21:41:47.000 UTC,1618720907.000,5141,34.50060750,-116.94720270,16,3,9,-60,159,0x03,5,13,16,144,3.905
Apr 17 2021 21:41:48.000 UTC,1618720908.000,5082,34.50058840,-116.94719830,16,3,5,-57,163,0x03,4,10,16,148,3.905
Apr 17 2021 21:41:49.000 UTC,1618720909.000,5027,34.50057850,-116.94719660,15,3,2,-54,-170,0x03,4,14,15,160,3.905
Apr 17 2021 21:41:50.000 UTC,1618720910.000,4970,34.50056870,-116.94719850,16,3,3,-57,-151,0x03,5,14,16,153,3.906
Apr 17 2021 21:41:51.000 UTC,1618720911.000,4913,34.50056290,-116.94721860,15,3,10,-55,-96,0x03,2,11,15,158,3.906
Apr 17 2021 21:41:52.000 UTC,1618720912.000,4859,34.50056490,-116.94725080,16,3,10,-52,-74,0x03,3,10,15,128,3.904
Apr 17 2021 21:41:53.000 UTC,1618720913.000,4807,34.50057640,-116.94727850,16,3,8,-54,-61,0x03,6,14,16,157,3.904
Apr 17 2021 21:41:54.000 UTC,1618720914.000,4753,34.50057930,-116.94731460,16,3,11,-54,-90,0x03,3,14,16,162,3.906
Apr 17 2021 21:41:55.000 UTC,1618720915.000,4698,34.50057220,-116.94735610,16,3,15,-53,-98,0x03,1,9,16,162,3.906
Apr 17 2021 21:41:56.000 UTC,1618720916.000,4646,34.50057620,-116.94740990,15,3,20,-51,-80,0x03,2,8,15,165,3.904
Apr 17 2021 21:41:57.000 UTC,1618720917.000,4593,34.50057900,-116.94748560,15,3,24,-53,-92,0x03,1,7,15,165,3.904
Apr 17 2021 21:41:58.000 UTC,1618720918.000,4539,34.50056890,-116.94756210,14,3,22,-55,-101,0x03,1,8,14,165,3.905
Apr 17 2021 21:41:59.000 UTC,1618720919.000,4482,34.50055270,-116.94763330,15,3,22,-55,-111,0x03,2,9,15,162,3.905
Apr 17 2021 21:42:00.000 UTC,1618720920.000,4427,34.50052220,-116.94769650,15,3,22,-55,-126,0x03,3,10,15,158,3.903
Apr 17 2021 21:42:01.000 UTC,1618720921.000,4370,34.50048890,-116.94774130,15,3,14,-58,-138,0x03,3,15,15,159,3.903
Apr 17 2021 21:42:02.000 UTC,1618720922.000,4312,34.50045830,-116.94776550,16,3,10,-56,-147,0x03,4,11,16,160,3.905
Apr 17 2021 21:42:03.000 UTC,1618720923.000,4257,34.50043690,-116.94777920,15,3,7,-55,-144,0x03,3,8,14,154,3.905
Apr 17 2021 21:42:04.000 UTC,1618720924.000,4200,34.50042270,-116.94779660,16,3,8,-56,-118,0x03,1,13,16,163,3.903
Apr 17 2021 21:42:05.000 UTC,1618720925.000,4142,34.50041010,-116.94782180,16,3,10,-57,-119,0x03,0,10,15,163,3.903
Apr 17 2021 21:42:06.000 UTC,1618720926.000,4085,34.50039750,-116.94786570,15,3,15,-56,-106,0x03,4,13,15,159,3.904
Apr 17 2021 21:42:07.000 UTC,1618720927.000,4029,34.50038350,-116.94792510,15,3,21,-56,-100,0x03,10,14,15,163,3.904
Apr 17 2021 21:42:08.000 UTC,1618720928.000,3974,34.50037500,-116.94800390,15,3,25,-54,-85,0x03,6,14,15,168,3.903
Apr 17 2021 21:42:09.000 UTC,1618720929.000,3919,34.50037690,-116.94810170,15,3,34,-59,-92,0x01,9,14,15,154,3.903
Apr 17 2021 21:42:10.000 UTC,1618720930.000,3858,34.50036890,-116.94820070,15,3,27,-58,-98,0x01,10,15,15,171,3.905
Apr 17 2021 21:42:11.000 UTC,1618720931.000,3802,34.50036010,-116.94829100,15,3,26,-54,-95,0x01,7,12,15,157,3.905
Apr 17 2021 21:42:12.000 UTC,1618720932.000,3749,34.50036250,-116.94837760,16,3,25,-50,-85,0x01,6,14,16,160,3.903
Apr 17 2021 21:42:13.000 UTC,1618720933.000,3699,34.50036880,-116.94845360,15,3,20,-50,-88,0x01,6,14,15,168,3.903
Apr 17 2021 21:42:14.000 UTC,1618720934.000,3647,34.50036420,-116.94851280,16,3,16,-51,-86,0x01,6,14,16,161,3.904
Apr 17 2021 21:42:15.000 UTC,1618720935.000,3596,34.50037030,-116.94856770,16,3,10,-57,-70,0x01,5,14,16,161,3.904
Apr 17 2021 21:42:16.000 UTC,1618720936.000,3553,34.50037020,-116.94860310,16,3,13,-29,-99,0x01,9,15,16,159,3.903
Apr 17 2021 21:42:17.000 UTC,1618720937.000,3542,34.50034100,-116.94864030,14,3,23,-29,-154,0x01,2,12,14,163,3.903
Apr 17 2021 21:42:18.000 UTC,1618720938.000,3519,34.50032340,-116.94859830,15,3,14,-16,75,0x01,1,14,15,162,3.905
Apr 17 2021 21:42:19.000 UTC,1618720939.000,3506,34.50031390,-116.94856020,16,3,13,-12,112,0x01,6,16,16,163,3.905
Apr 17 2021 21:42:20.000 UTC,1618720940.000,3493,34.50031470,-116.94851010,16,3,13,-15,57,0x01,5,11,16,165,3.902
Apr 17 2021 21:42:21.000 UTC,1618720941.000,3479,34.50033410,-116.94848810,14,3,5,-15,22,0x01,3,12,14,161,3.902
Apr 17 2021 21:42:22.000 UTC,1618720942.000,3464,34.50035440,-116.94848160,15,3,8,-16,15,0x01,6,13,15,160,3.904
Apr 17 2021 21:42:23.000 UTC,1618720943.000,3448,34.50038350,-116.94847150,15,3,11,-13,-1,0x01,7,13,15,163,3.904
Apr 17 2021 21:42:24.000 UTC,1618720944.000,3435,34.50041700,-116.94848650,15,3,14,-13,-41,0x01,3,14,15,163,3.902
Apr 17 2021 21:42:25.000 UTC,1618720945.000,3422,34.50044450,-116.94851680,15,3,13,-11,-41,0x01,6,15,15,160,3.902
Apr 17 2021 21:42:26.000 UTC,1618720946.000,3410,34.50046500,-116.94854930,15,3,13,-13,-64,0x01,6,14,15,160,3.903
Apr 17 2021 21:42:27.000 UTC,1618720947.000,3397,34.50047420,-116.94858430,16,3,10,-12,-87,0x01,9,16,16,155,3.903
Apr 17 2021 21:42:28.000 UTC,1618720948.000,3383,34.50046070,-116.94861400,16,3,12,-15,-137,0x01,12,15,16,158,3.903
Apr 17 2021 21:42:29.000 UTC,1618720949.000,3367,34.50043570,-116.94863730,15,3,9,-17,-145,0x01,8,15,15,163,3.903
Apr 17 2021 21:42:30.000 UTC,1618720950.000,3350,34.50041280,-116.94863370,16,3,12,-20,147,0x01,10,15,16,164,3.904
Apr 17 2021 21:42:31.000 UTC,1618720951.000,3329,34.50038450,-116.94859560,15,3,16,-18,117,0x01,7,13,15,157,3.904
Apr 17 2021 21:42:32.000 UTC,1618720952.000,3311,34.50038400,-116.94854550,15,3,15,-16,77,0x01,6,12,15,163,3.903
Apr 17 2021 21:42:33.000 UTC,1618720953.000,3294,34.50040360,-116.94849990,13,3,17,-17,49,0x01,8,13,13,167,3.903
Apr 17 2021 21:42:34.000 UTC,1618720954.000,3275,34.50044620,-116.94847050,15,3,18,-17,17,0x01,8,13,15,168,3.903
Apr 17 2021 21:42:35.000 UTC,1618720955.000,3259,34.50048370,-116.94846300,16,3,9,-15,0,0x01,9,16,16,156,3.903
Apr 17 2021 21:42:36.000 UTC,1618720956.000,3243,34.50050410,-116.94847050,15,3,6,-17,-43,0x01,9,14,15,160,3.902
Apr 17 2021 21:42:37.000 UTC,1618720957.000,3225,34.50050950,-116.94848800,14,3,5,-17,-88,0x01,5,13,14,160,3.902
Apr 17 2021 21:42:38.000 UTC,1618720958.000,3211,34.50050190,-116.94850290,15,3,5,-16,-168,0x01,4,14,15,162,3.903
Apr 17 2021 21:42:39.000 UTC,1618720959.000,3196,34.50048090,-116.94850030,16,3,8,-14,-170,0x01,8,15,16,160,3.903
Apr 17 2021 21:42:40.000 UTC,1618720960.000,3184,34.50045440,-116.94849350,16,3,11,-12,145,0x01,10,15,16,154,3.902
Apr 17 2021 21:42:41.000 UTC,1618720961.000,3173,34.50043980,-116.94845630,14,3,15,-12,86,0x01,7,13,14,161,3.902
Apr 17 2021 21:42:51.000 UTC,1618720971.000,3042,34.50056800,-116.94844470,15,3,14,-15,66,0x01,5,13,15,159,3.902
Apr 17 2021 21:42:52.000 UTC,1618720972.000,3025,34.50059630,-116.94840890,15,3,13,-18,19,0x01,4,14,15,169,3.900
Apr 17 2021 21:42:53.000 UTC,1618720973.000,3008,34.50062400,-116.94841290,15,3,7,-17,-14,0x01,7,14,15,160,3.900
Apr 17 2021 21:42:44.000 UTC,1618720964.000,3134,34.50052480,-116.94837750,16,3,16,-13,-3,0x01,5,15,16,169,3.902
Apr 17 2021 21:42:45.000 UTC,1618720965.000,3120,34.50056380,-116.94839580,13,3,12,-13,-37,0x01,3,12,13,158,3.902
Apr 17 2021 21:42:46.000 UTC,1618720966.000,3106,34.50058620,-116.94842380,14,3,12,-12,-47,0x01,8,13,14,164,3.903
Apr 17 2021 21:42:47.000 UTC,1618720967.000,3093,34.50060800,-116.94845690,14,3,12,-12,-67,0x01,10,13,14,160,3.903
Apr 17 2021 21:42:48.000 UTC,1618720968.000,3081,34.50059910,-116.94848700,15,3,12,-13,-151,0x01,3,12,15,167,3.902
Apr 17 2021 21:42:49.000 UTC,1618720969.000,3070,34.50057310,-116.94849130,15,3,5,-11,-178,0x01,4,11,15,162,3.902
Apr 17 2021 21:42:50.000 UTC,1618720970.000,3058,34.50056680,-116.94848260,14,3,8,-14,106,0x01,6,12,14,152,3.902
Apr 17 2021 21:42:51.000 UTC,1618720971.000,3042,34.50056800,-116.94844470,15,3,14,-15,66,0x01,5,13,15,159,3.902
Apr 17 2021 21:42:52.000 UTC,1618720972.000,3025,34.50059630,-116.94840890,15,3,13,-18,19,0x01,4,14,15,169,3.900
Apr 17 2021 21:42:53.000 UTC,1618720973.000,3008,34.50062400,-116.94841290,15,3,7,-17,-14,0x01,7,14,15,160,3.900
Apr 17 2021 21:42:54.000 UTC,1618720974.000,2989,34.50064010,-116.94841770,14,3,6,-17,-38,0x01,3,10,14,165,3.901
Apr 17 2021 21:42:55.000 UTC,1618720975.000,2969,34.50064750,-116.94844880,15,3,11,-20,-96,0x01,2,13,15,145,3.901
Apr 17 2021 21:42:56.000 UTC,1618720976.000,2951,34.50063550,-116.94847920,15,3,9,-18,-134,0x01,8,13,15,159,3.899
Apr 17 2021 21:42:57.000 UTC,1618720977.000,2930,34.50060800,-116.94849280,15,3,13,-20,-176,0x01,6,14,15,162,3.899
Apr 17 2021 21:42:58.000 UTC,1618720978.000,2910,34.50057140,-116.94849420,14,3,12,-19,-176,0x01,5,13,14,157,3.901
Apr 17 2021 21:42:59.000 UTC,1618720979.000,2891,34.50053330,-116.94848620,15,3,16,-17,157,0x01,8,13,15,151,3.901
Apr 17 2021 21:43:00.000 UTC,1618720980.000,2875,34.50050810,-116.94845830,15,3,6,-18,85,0x01,8,13,15,158,3.900
Apr 17 2021 21:43:07.000 UTC,1618720987.000,2826,34.50054030,-116.94846440,15,3,0,0,-51,0x01,10,13,15,150,3.901
Apr 17 2021 21:43:04.000 UTC,1618720984.000,2825,34.50054470,-116.94846340,15,3,0,0,-85,0x01,5,12,15,150,3.900
Apr 17 2021 21:43:05.000 UTC,1618720985.000,2826,34.50054080,-116.94846540,15,3,0,0,53,0x01,11,13,15,150,3.900
Apr 17 2021 21:43:07.000 UTC,1618720987.000,2826,34.50054030,-116.94846440,15,3,0,0,-51,0x01,10,13,15,150,3.901
